time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.183162846738,0.16997942287,2.0231651332,0.0425951756318,0.108343816644,0.0,-0.55564358377,0.361470194114,2.75825503827,-0.0307624845941,0.0670995103457,0.0,428.3923593650154,428.58112804568975,428.4942724707412,429.2350571455252
1.3800000000000008,-0.218846329223,0.192593460657,2.19230452564,0.0472814555298,0.114293961461,0.0,-0.634385690398,0.392835875991,2.87930239893,-0.0599856167249,0.0811418394249,0.0,452.49485306534655,453.6277496109418,453.2876882114375,450.9322827225673
1.4400000000000008,-0.259587642163,0.2172355533,2.37043433944,0.0438348898772,0.120925038465,0.0,-0.724345014795,0.428140770595,3.05779094966,-0.0567419317235,0.0945340859438,0.0,470.2616526776347,471.3034712598649,470.9533138822378,471.2019243541289
1.5000000000000009,-0.305763817205,0.243883460693,2.55825024673,0.0429963830844,0.128758419608,0.0,-0.815683352735,0.460025017837,3.20219398331,-0.0755309925331,0.0771841774052,0.0,462.2450210290364,460.8820025959749,462.90319549735204,461.41951516702227
1.560000000000001,-0.35808986693,0.272571068566,2.75856941644,0.0385519310918,0.134516548212,0.0,-0.929167764959,0.495614513776,3.47419098501,-0.0732774631412,0.0642922726894,0.0,501.22492440950685,500.2905917518391,499.73407672711414,499.89461457845425
1.620000000000001,-0.416528803876,0.303046476041,2.96903390067,0.0344097924732,0.138945327739,0.0,-1.0191980049,0.519819925768,3.54099710029,-0.080133209423,0.0714578817635,0.0,440.3600516893215,440.9557836418071,440.98077384270425,440.40951756023185
1.680000000000001,-0.480843725597,0.334980476167,3.18622801708,0.0296672330741,0.143330532376,0.0,-1.12505066883,0.544100938287,3.69819994648,-0.0843821862867,0.0738863359552,0.0,469.25185930947015,469.4440744029968,469.4891326117836,469.15433333463073
1.740000000000001,-0.551991322348,0.368340075013,3.41544900458,0.0254603123877,0.147981577128,0.0,-1.24700432187,0.56732278993,3.94154359858,-0.0753766860465,0.0674337834895,0.0,495.66375582169786,495.19269163136164,495.78905532094365,496.4456947515575
1.8000000000000012,-0.629483345481,0.402809633852,3.65190669079,0.0223006904208,0.155423955916,0.0,-1.33673597009,0.581390952057,3.94022414654,-0.089422365193,0.0460096025597,0.0,423.29361668396064,421.44856541008096,423.2188894347711,422.0025800301684
1.8600000000000012,-0.712660106897,0.438082415954,3.88933755131,0.0172345983082,0.162672069206,0.0,-1.43645984731,0.593895721837,3.97385564416,-0.0967345226545,0.0680460152752,0.0,434.0295805613069,435.8772451898702,434.0991443670097,433.47772905660963
1.9200000000000013,-0.801841490117,0.473995471306,4.12802061297,0.0119254339035,0.171486579578,0.0,-1.53701444988,0.602720737804,3.98201882128,-0.090135748721,0.0907045286319,0.0,425.1857097768563,427.1274985928015,426.86759090040715,427.42240186749336
1.9800000000000013,-0.897220492809,0.510387751901,4.3672389696,0.0194377858512,0.176934848377,0.0,-1.6427714911,0.611060212676,3.99169300195,-0.130730583782,0.0909739979184,0.0,427.94144598735477,427.97164497553774,429.1253014520193,425.65506698061944
2.0400000000000014,-0.999071096853,0.547363467817,4.60708625324,0.0116597388143,0.185778008277,0.0,-1.75302043555,0.620757087768,4.00295441625,-0.128875852794,0.10996267444,0.0,428.53547456156986,430.15518184555674,428.05387626735,428.19548031332255
2.1000000000000014,-1.10838022709,0.584826225402,4.8512029119,0.00613884713507,0.192469969542,0.0,-1.89124886632,0.627418596495,4.1335436681,-0.146412005844,0.112332088397,0.0,467.66751664108756,467.8622323733118,467.35183056805243,465.9670503074754
2.1600000000000015,-1.22590703022,0.622558754581,5.10194650503,0.000369839929346,0.200004428691,0.0,-2.02702450644,0.629725102845,4.22395807887,-0.128551780082,0.101293417983,0.0,456.7871018084469,455.9159604462519,455.649497426911,457.05746452992713
2.2200000000000015,-1.35162977326,0.660326338855,5.35751709675,6.28200255746,0.209058109486,0.0,-2.16455116136,0.62901622188,4.29445643121,-0.102536691444,0.119028688649,0.0,450.78076985478333,452.2217103743186,450.32492520836956,452.41188670743935
2.2800000000000016,-1.4851347096,0.698019032181,5.6142270153,6.27834958169,0.216557700439,0.0,-2.28628146799,0.627089134289,4.2623881453,-0.0863779213679,0.111165637337,0.0,419.46250202212815,418.79205580825004,418.2799378865106,419.6762801863929
2.3400000000000016,-1.62747450258,0.735496288963,5.87530326269,6.27382327335,0.223329547226,0.0,-2.45900892563,0.621633350342,4.43908997245,-0.0786227006477,0.106267544577,0.0,485.9402686254269,485.582401737956,485.0407181604917,485.6177564199627
2.4000000000000017,-1.78006317437,0.77255733541,6.14571231999,6.27007755082,0.230040061899,0.0,-2.62789407013,0.613330238153,4.57361595226,-0.0689586387281,0.0986188598055,0.0,474.9991616014438,474.42079136181474,475.12884813901155,475.8652074693596
2.4600000000000017,-1.94266714836,0.809067654968,6.4229697719,6.26974614819,0.237581410953,0.0,-2.79293114503,0.603639049901,4.66748381243,-0.0487539894703,0.0834058668797,0.0,465.1230098466178,463.9369108328456,463.89103919179706,465.4724715121419
2.520000000000002,-2.1150137464,0.845033984724,6.7045188603,6.27571396019,0.242679534751,0.0,-2.95240277922,0.595851467037,4.71691863067,-0.0826438946783,0.0857681881274,0.0,451.3733736100859,451.56968378432776,454.5131700675877,451.7859388495416
2.580000000000002,-2.29690932099,0.880616621555,6.98839403678,6.27150379967,0.253787783628,0.0,-3.11174224555,0.589863837262,4.74493873101,-0.0933973422335,0.111342580727,0.0,445.9393204637377,448.0313559392372,447.0212511295646,446.13786807562366
2.640000000000002,-2.48821130961,0.915776121124,7.2724000018,6.26598911996,0.270675650474,0.0,-3.26637044797,0.581665180861,4.72132756939,-0.0980823031198,0.14516061074,0.0,428.9004908746103,431.7778282798597,432.5633784679858,432.1606589071266
2.700000000000002,-2.68919315129,0.950341340656,7.55534163542,6.26009952854,0.281848037965,0.0,-3.43400375647,0.570011785855,4.70950694544,-0.0983431869917,0.126726816872,0.0,437.7075581838035,436.18885318057227,436.2895598086065,436.25930971135426
2.760000000000002,-2.90047706039,0.98410763895,7.83767190942,6.25567181757,0.28950647472,0.0,-3.60948231474,0.555173876493,4.70101293015,-0.112892523782,0.122693808372,0.0,438.1585013541621,437.83758344231364,440.38283852135015,439.16810072728276
2.820000000000002,-3.12304693751,1.01684902089,8.12142480896,6.251019034,0.300047495719,0.0,-3.81041624909,0.535773778181,4.75645486081,-0.098095289466,0.141062556473,0.0,460.5453661002778,462.0107077192426,459.86148226137954,461.0225005848313
2.880000000000002,-3.3583788427,1.0483036646,8.40997015641,6.25064745666,0.310632701793,0.0,-4.03490361559,0.512698158249,4.86041795132,-0.0735443870547,0.123861163036,0.0,478.881835979384,477.5869186751097,477.1129343746803,478.9778200095792
2.940000000000002,-3.60630217086,1.07847010863,8.70124344872,6.2462570037,0.318195057058,0.0,-4.2298882226,0.492497327906,4.84810036595,-0.0767712519239,0.118522233123,0.0,444.2621774438238,443.8376183625299,443.3879789291458,443.11836753784064
3.000000000000002,-3.8669286031,1.10725337796,8.99426971218,6.24164052144,0.326057576998,0.0,-4.45832191053,0.466537344345,4.91832926603,-0.0775066717881,0.107751536746,0.0,472.0706787418071,471.2496595098163,471.6709122682905,471.6097786597599
3.0600000000000023,-4.14175209063,1.1343591277,9.29235315626,6.23917306635,0.33316490248,0.0,-4.70300728104,0.436778876534,5.01649793653,-0.0624776782258,0.115411397029,0.0,481.54748426849915,482.1363925134619,482.88823247070667,484.0172140574292
3.1200000000000023,-4.43025798308,1.15978506577,9.59287245036,6.23689835556,0.340180063141,0.0,-4.91448862429,0.410605860271,5.00014000846,-0.077031543903,0.11771764044,0.0,448.3315217962557,448.5308476666692,449.86375226734833,448.68011608769933
3.1800000000000024,-4.73237280989,1.18350438402,9.89446599346,6.23457683957,0.349779151149,0.0,-5.15680181993,0.379866300568,5.05171620838,-0.0615740613673,0.0990307833361,0.0,472.3109427434883,470.87749487037286,472.71021802168264,473.8964613174345
3.2400000000000024,-5.04908021319,1.20535815773,10.1986550647,6.231641932,0.355871748536,0.0,-5.40061468106,0.34836833887,5.08687915305,-0.0531522848785,0.10224960087,0.0,469.23953190464266,469.4974504748614,469.9083435239682,470.5586737239433
3.3000000000000025,-5.3796181534,1.22540548425,10.5023273976,6.22895850431,0.362279077014,0.0,-5.61794842979,0.319690502618,5.03496596806,-0.0464705796217,0.106890500066,0.0,442.1758576513737,442.5675408502263,444.34046227295954,444.88637185172684
3.3600000000000025,-5.722991624,1.24375269856,10.8018851318,6.22876837137,0.369825400981,0.0,-5.82857335181,0.291915192135,4.94984338437,-0.0653687043721,0.11741108867,0.0,432.92772719322465,433.823377132773,434.3413878090982,432.75122031449115
3.4200000000000026,-6.08038879484,1.26027162901,11.0993871465,6.23100779832,0.379948311051,0.0,-6.0854650058,0.258971317185,4.96562021068,-0.0393509007536,0.135467260597,0.0,467.91575939416987,469.332589408663,467.19674102286797,469.2193383744963
3.4800000000000026,-6.45211748326,1.27502294494,11.3944508514,6.22964781135,0.392864439152,0.0,-6.30656506097,0.232678338458,4.86906268775,-0.0295252745373,0.110266164278,0.0,435.1212658430557,433.02103763336504,432.8859407474671,433.7115669264473
3.5400000000000027,-6.8378109147,1.2881245295,11.6847653459,6.22942787672,0.400551764324,0.0,-6.55060490961,0.204061984805,4.80730547209,-0.0170275670319,0.120467373372,0.0,445.850229210169,446.6945694315897,447.87917785984024,448.8946356054844
3.6000000000000028,-7.23797583835,1.29955456843,11.9704571738,6.22840634684,0.409272198452,0.0,-6.7890500271,0.176906572298,4.71505982781,-0.0170213761914,0.132702661775,0.0,437.59011037304145,438.6220531273748,439.29897221677817,439.299563410826
3.660000000000003,-7.65321816833,1.30927307468,12.2518514481,6.2274721552,0.417594682809,0.0,-7.05311004198,0.147028091224,4.66373320743,-0.0147730819818,0.138186167074,0.0,454.72244135049516,455.17784190293156,453.83466234290665,454.0152290787617
3.720000000000003,-8.08454519154,1.31721157269,12.5301478583,6.23457258666,0.427378622443,0.0,-7.32527238801,0.118251724504,4.61166511441,-0.0469547657525,0.150423028074,0.0,455.0127130611418,456.00987476758775,458.94994408242934,456.38767877470735
3.780000000000003,-8.53222197888,1.32354574607,12.8045708819,6.2317448141,0.465621393357,0.0,-7.59958609965,0.0928209204675,4.53284800248,-0.0477281363756,0.0899978022331,0.0,454.1770939049033,449.31885788848524,451.4549747786602,451.3912523056175
3.840000000000003,-8.99782182525,1.32822863129,13.0758465307,6.22896876632,0.477133430014,0.0,-7.92118347595,0.0631364959862,4.50789458765,-0.0454704362729,0.11590624278,0.0,473.56718392329725,475.5641402134635,476.02313306152985,476.1947577551312
3.900000000000003,-9.48168397709,1.33123048006,13.3429897663,6.22689664637,0.484115028208,0.0,-8.20828449699,0.0368405886099,4.39592980929,-0.0556246684576,0.116875430359,0.0,449.3805564360748,449.47105695610094,449.79874856998714,448.97395267614974
3.960000000000003,-9.98185665287,1.33275119009,13.6012024328,6.22537430237,0.491503894514,0.0,-8.46507227071,0.0137830699285,4.21063533795,-0.0420176301265,0.10884807876,0.0,425.89201502477687,425.2169133444811,423.9842719510702,425.150306012754
4.020000000000002,-10.4967628221,1.33297045629,13.8465662859,6.22310038602,0.503299046264,0.0,-8.69963957782,-0.00655791907774,3.96769717922,-0.0487943944612,0.0824848973784,0.0,404.5555304502831,402.1837050417011,405.8628027257063,405.2525780149033
4.080000000000001,-11.0283318829,1.33169274667,14.0815062419,6.22019030701,0.513570186968,0.0,-9.02017524415,-0.0361433916262,3.86210297243,-0.0518790372124,0.0559845162749,0.0,457.7607387737539,455.65054502704317,457.54579161028687,457.29859525314953
4.14,-11.5785116898,1.32870488886,14.3084311651,6.21730882201,0.51921198684,0.0,-9.31998035228,-0.0635738540848,3.70120202165,-0.058482274171,0.0713783800596,0.0,439.56290991037685,440.8398956843585,441.08090857527304,440.5330925945983
4.199999999999998,-12.1456949073,1.32419554436,14.5235134468,6.2218646012,0.52364192643,0.0,-9.58718012614,-0.0864550589396,3.46788358708,-0.0908147809511,0.0658065231692,0.0,415.4434833636115,414.95851554322144,416.5760393295576,413.7339793392641
4.259999999999997,-12.7324158712,1.3179948479,14.7301961854,6.21704935075,0.529396181742,0.0,-9.97069475485,-0.120494022411,3.41965548878,-0.100817517773,0.0793758221576,0.0,483.7359709295657,484.76033241548106,482.78390631379096,482.0216177175744
4.319999999999996,-13.3396281366,1.30999981427,14.929076296,6.21101633981,0.55088513071,0.0,-10.2709270613,-0.146211588001,3.20772869905,-0.100183398153,0.122992727943,0.0,428.4238002435028,432.1256400836617,430.0848066760418,430.1294236283833
4.379999999999995,-13.9642799411,1.3005169206,15.1135529152,6.20501229454,0.55852083204,0.0,-10.5520191196,-0.170122000378,2.94081957014,-0.0998752078314,0.127464517562,0.0,412.4168112279723,412.82712042837886,413.4323582762919,413.4500650077859
4.439999999999993,-14.6085045707,1.28924406041,15.2857567447,6.19901348983,0.572327971212,0.0,-10.9230412929,-0.205850886453,2.79700538539,-0.101904382232,0.153476739829,0.0,461.8088130431403,463.8730819455705,461.80747921564836,461.63902661167265
4.499999999999992,-15.2759754195,1.27568049321,15.4501071294,6.19321038958,0.581864856135,0.0,-11.3266969586,-0.246476045239,2.67899161236,-0.0968775763599,0.158666024243,0.0,476.7909483300217,477.2083347643732,476.769369626775,477.1454921417667
4.559999999999991,-15.9674843584,1.2596963194,15.6063994359,6.19203367295,0.592951324967,0.0,-11.7243968139,-0.28620610413,2.52837541968,-0.0744613261024,0.171228053383,0.0,470.95245036559595,471.9469976748908,469.97193037152596,471.70056604185896
4.6199999999999894,-16.6817006988,1.24152933558,15.7512271126,6.18764162805,0.60432962352,0.0,-12.0838463491,-0.319416715609,2.29727357146,-0.0724187477974,0.158451258922,0.0,447.61242477104906,446.5975524819766,447.3645620827551,447.5267151351229
4.679999999999988,-17.4163727576,1.22154337227,15.8798999751,6.18347097094,0.613862684758,0.0,-12.406546987,-0.346831858534,1.9905290572,-0.078349663399,0.159385808173,0.0,422.4624982361793,422.5684494345269,422.45392366739753,421.93734883586995
4.739999999999987,-18.1714684326,1.19979562999,15.9910074984,6.18202345282,0.624871634652,0.0,-12.7644802334,-0.377984414863,1.71118909325,-0.0597547416439,0.144958350045,0.0,437.6789911122347,436.49916104146325,436.6538853240562,438.1988669743821
4.799999999999986,-18.9501498857,1.17595966274,16.0875500539,6.18862817227,0.633561052864,0.0,-13.1924658576,-0.415914498083,1.50446187202,-0.0959443352496,0.143070121475,0.0,469.9287199802331,469.80049754146,471.59411117084466,468.7856254826674
4.859999999999984,-19.7537650175,1.15006758762,16.1699217299,6.18388838417,0.646587782871,0.0,-13.5957099811,-0.447129676933,1.23863079671,-0.108256504263,0.164989344676,0.0,453.4123680420913,455.19135671786427,454.71725263637984,453.721065379256
4.919999999999983,-20.5812873944,1.12237878982,16.235157411,6.18212338631,0.658468032228,0.0,-13.9895124395,-0.475658182354,0.933456195975,-0.133312838372,0.148323842348,0.0,446.03344528726427,444.69387973392554,447.3204604267099,445.2623213743865
4.979999999999982,-21.433937925,1.09284638214,16.2832039729,6.18066305331,0.670291889327,0.0,-14.4330876385,-0.508533829411,0.665021966226,-0.106476995482,0.12835130556,0.0,467.2725330175968,465.7300232997047,466.323204641563,468.4023902020449
5.0399999999999805,-22.3125705932,1.06149446369,16.3134874981,6.17728788505,0.685476939792,0.0,-14.8555880825,-0.53633056327,0.341195507203,-0.126731749345,0.0971585745789,0.0,454.3237768127393,451.8271105281613,455.07521484662607,453.4391669941543
